CONSOLIDATED_ID,REPRESENTATIVE_STOP,STOPS_IN_CLUSTER,NUM_STOPS,LAT,LONG
C1628,"HOLLYWOOD TERRACE/<br>Hollywood Terrace, Queen's Road Central",1509;322;1510,3,22.28419067,114.15089473333335
C1629,"Peel Street, Hollywood Road",1511,1,22.28307718,114.152771
C1630,"Kwai Fong Street, Sing Woo Road",571,1,22.26685958,114.1874111
C1631,"CENTRE STREET/<br>Centre Street, Queen's Road West",325,1,22.28683214,114.1427852
C1632,"CHIU KWONG STREET/<br>Chiu Kwong Street, Queen's Road West",612;352;327;1489,4,22.2860977425,114.139782075
C1633,"SHEK TONG TSUI UC COMPLEX/<br>Shek Tong Tsui Complex, Queen's Road West",613,1,22.28603571,114.135333
C1634,"SHEK TONG TSUI/<br>Yat Fu Lane, Queen's Road West",382,1,22.28638748,114.1337123
C1635,KENNEDY TOWN BUS TERMINUS/<br>Kennedy Town,395;12948,2,22.2818824,114.1226567
C1636,"The Center, Queen's Road Central",611;321,2,22.28460348,114.15358094999999
C1637,"CHAN PAK SHA SCHOOL/<br>Chan Pak Sha School, Nam Long Shan Road",12455;10000050,2,22.245497595,114.16696974999999
C1638,"DAIRY FARM COLD STORE DEPARTMENT/<br>Dairy Farm Ice & Cold Storage, Tin Wan Praya Road",512;514,2,22.2486599,114.1443466
C1639,"CYBERPORT 3/<br>Cyberport 3, Cyberport Road",12575,1,22.25994542,114.1324495
C1640,"RESIDENCE BEL-AIR/<br>Residence Bel-Air, Cyberport Road",12574;12477,2,22.2565861,114.1327707
C1641,"BEL-AIR ON THE PEAK/<br>Bel-Air on the Peak, Cyberport Road",12478;12479,2,22.25483439,114.1336541
C1642,"WAH CHUI STREET/<br>Wah Chui Street, Victoria Road",12578;686,2,22.25499308,114.1362007
C1643,"WAH FU ROAD/<br>Wah Fu Road, Shek Pai Wan Road",12476;309,2,22.25230755,114.1408145
C1644,"Tin Wan Street, Shek Pai Wan Road",558;3200;310;12995;559,5,22.249939568,114.14936565999999
C1645,WAH KWAI ESTATE BUS TERMINUS/<br>Wah Kwai Estate,513,1,22.24963433,114.1401846
C1646,"NAM LONG SHAN ROAD COOKED FOOD MARKET/<br>Nam Long Shan Road Cooked Food Market, Nam Long Shan Road",10224;3202,2,22.24748885,114.1667659
C1647,"POK FU LAM FIRE STATION/<br>Pok Fu Lam Fire Station, Victoria Road",687,1,22.25335452,114.1382724
C1648,"OLD POK FU LAM KENNELS/<br>Victoria Road Zone Sub-station, Victoria Road",689,1,22.25621631,114.1345171
C1649,CYBERPORT BUS TERMINUS/<br>Cyberport,10370,1,22.26186835,114.1303242
C1650,"Serenade, Tai Hang Road",3217;585,2,22.27612884,114.19529545
C1651,"C. C. Lodge, Tai Hang Road",591;3238,2,22.27574074,114.19328200000001
C1652,"Aurizon, Moorsom Road",597,1,22.27245805,114.1937765
C1653,"Jardine's Lookout Garden, Moorsom Road",598,1,22.2708505,114.1946592
C1654,"Moorsom Drive, Moorsom Road",898;599,2,22.2696765,114.1948046
C1655,"Mount Butler Drive, Mount Butler Road",10293,1,22.26715709,114.1934945
C1656,"Broadwood Road, Tai Hang Road",3235;665,2,22.268534584999998,114.18993385
C1657,"Perkins Road, Tai Hang Road",8081;664,2,22.2711398,114.1914962
C1658,"Swiss Towers, Tai Hang Road",3236;662;663,3,22.27265991,114.19199443333332
C1659,"Loong Fung Terrace, Tai Hang Road",593;582,2,22.27441783,114.1924571
C1660,"Trafalgar Court, Tai Hang Road",583,1,22.27690135,114.1914871
C1661,"Wang Fung Terrace, Tai Hang Road",592,1,22.27560993,114.1918266
C1662,"Park Garden, Tai Hang Drive",594,1,22.273596,114.1929325
C1663,"Flora Garden, Chun Fai Road",595,1,22.27361393,114.1941162
C1664,"Jardine Court, Mount Butler Road",10294,1,22.2664257,114.1925242
C1665,"Jardine Terrace, Mount Butler Road",10295,1,22.26518866,114.1907291
C1666,"Mount Butler Road, Tai Hang Road",13009;666,2,22.26683226,114.1905643
C1667,"Two International Finance Centre, Man Yiu Street",259;241,2,22.28502868,114.1597281
C1668,"TSUI SHOU HOUSE TSUI WAN ESTATE/<br>Tsui Wan Estate, Wing Tai Road",1565,1,22.26845469,114.241056
C1669,"CITYBUS DEPOT/<br>Citybus Chai Wan Garage, Shing Tai Road",190;10361,2,22.2704011,114.2402613
C1670,HENG FA CHUEN BUS TERMINUS/<br>Heng Fa Chuen,188,1,22.27526372,114.2412338
C1671,"PARADISE MALL (WEST)/<br>Paradise Mall (West), Shing Tai Road",167,1,22.27763948,114.2394398
C1672,"YWCA, MacDonnell Road",604,1,22.27582605,114.156207
C1673,"Peaksville, Robinson Road",269;270;13154,3,22.282329746666665,114.14729189999998
C1674,"Robinson Road, Seymour Road",271;252,2,22.280724375,114.1506463
C1675,"Raimondi College, Robinson Road",253,1,22.27865224,114.1532666
C1676,"Garden Terrace, Robinson Road",254,1,22.27603359,114.1549359
C1677,"HK Zoological & Botanical Garden, Garden Road",255,1,22.27751497,114.1577011
C1678,"Alpine Court, Kotewall Road",10300;10301,2,22.28192839,114.1422333
C1679,"Hatton Road, Kotewall Road",12524;12522,2,22.281137735,114.14007935000001
C1680,"PARADISE MALL (EAST)/<br>Paradise Mall (East), Shing Tai Road",166,1,22.27612183,114.2407296
C1681,"CHAI WAN INDUSTRIAL CITY/<br>Chai Wan Industrial City, Wing Tai Road",161,1,22.26768657,114.2423267
C1682,"Dragon View, MacDonnell Road",607;609,2,22.275830919999997,114.1592101
C1683,"Hong Kong Park, Kennedy Road",608;12986,2,22.27562341,114.1610731
C1684,"Lan Kwai Fong, D'Aguilar Street",261,1,22.2814431,114.1560801
C1685,Central (Hong Kong Observation Wheel),13050,1,22.28604934,114.1616881
C1686,SOUTH HORIZONS BUS TERMINUS/<br>South Horizons,457,1,22.24291728,114.1491789
C1687,"Shui On Centre, Harbour Road",3023,1,22.28043291,114.1718481
C1688,Sai Wan Ho (Grand Promenade),3000,1,22.28479688,114.224286
C1689,"Tung Hiu House Tung Yuk Court, Oi Kan Road",10229;10227,2,22.28288161,114.2268762
C1690,"Quarry Bay Street, King's Road",106,1,22.28473679,114.2119916
C1691,"Queen's College, Causeway Road",610,1,22.2815341,114.1910801
C1692,"Hacienda, Tin Hau Temple Road",285;3084;296;50,4,22.2873245325,114.195648675
C1693,"Coral Court, Tin Hau Temple Road",286;3083,2,22.28814378,114.1979219
C1694,"North Point Service Reservoir Playground, Tin Hau Temple Road",287;3081,2,22.28814348,114.2000859
C1695,"Pak Fuk Road, Tin Hau Temple Road",288;3080,2,22.28872108,114.2024925
C1696,"Cloud View Road Service Reservoir Playground, Cloud View Road",284;3078,2,22.284798324999997,114.19464645
C1697,"Viking Villas, Tin Hau Temple Road",3068,1,22.28615746,114.1943604
C1698,"Choi Sai Woo Park, Braemar Hill Road",56;901,2,22.286897135,114.2009347
C1699,Lai Tak Tsuen,1503,1,22.28002574,114.1936222
C1700,"Wong Chuk Hang San Wai, Wong Chuk Hang Road",430;703;417,3,22.248566813333337,114.17582016666667
C1701,"Hong Kong Country Club, Wong Chuk Hang Road",416;431,2,22.24603521,114.1778832
C1702,"Deep Water Bay, Island Road",3114;3113,2,22.24566467,114.1865655
C1703,"Deepdene, Island Road",3112;3091,2,22.23993918,114.1872248
C1704,"Island Club, Island Road",413;434;1537;3226,4,22.237762615,114.189543
C1705,"Belleview Drive, Repulse Bay Road",412;435,2,22.23737402,114.1926664
C1706,"Stanley Mound Pumping Station, Stanley Gap Road",443,1,22.22476406,114.2124034
C1707,"Stanley Gap Road Interchange, Stanley Gap Road",444;406,2,22.22483589,114.214256
C1708,"Stanford Villa, Stanley Village Road",3008;90,2,22.224014285,114.2134216
C1709,"Stanley Court, Stanley Village Road",446;89,2,22.221517714999997,114.2114957
C1710,"Stanley Police Station, Stanley Village Road",13331;82;3138,3,22.21891503333333,114.21303556666668
C1711,"Hong Kong Sea School, Tung Tau Wan Road",10001;3009;12525,3,22.217530139999997,114.21386606666665
C1712,"St. Stephen's College, Tung Tau Wan Road",84;87,2,22.21662632,114.2170277
C1713,"Stanley Prison, Tung Tau Wan Road",3225,1,22.21548829,114.2176481
C1714,"Repulse Bay Towers, Repulse Bay Road",3110;437,2,22.23824483,114.1983655
C1715,"Repulse Bay Beach, Repulse Bay Road",411;436,2,22.23852969,114.1951693
C1716,"Lei King Wan, Lei King Road",175,1,22.2842011,114.2234416
C1717,"127 Repulse Bay Road, Repulse Bay Road",716,1,22.23666883,114.1994274
C1718,"Headland Road, Repulse Bay Road",408;440,2,22.2258495,114.2031406
C1719,"Chung Hom Kok Road, Stanley Gap Road",8065,1,22.22500026,114.2052937
C1720,"Wilson Trail, Stanley Gap Road",407;12932,2,22.22354572,114.2085233
C1721,Stanley Gap Road,10312;441,2,22.22511676,114.2100077
C1722,"102 Repulse Bay Road, Repulse Bay Road",13330;3109,2,22.23396844,114.2009402
C1723,"90 Repulse Bay Road, Repulse Bay Road",409,1,22.23546771,114.1996989
C1724,"St. Peter's Church, Fortress Hill Road",49,1,22.28834277,114.1953407
C1725,"Ho King View, Braemar Hill Road",902,1,22.28768262,114.2020848
C1726,"Eastern Street, Queen's Road West",324;508,2,22.286796449999997,114.14492485
C1727,"Middleton Towers, Pok Fu Lam Road",336;343,2,22.26449264,114.1335153
C1728,"Pok Fu Lam Reservoir Road, Pok Fu Lam Road",337;1486,2,22.26251097,114.1356601
C1729,"Pok Fu Lam Village, Pok Fu Lam Road",338;341,2,22.26072312,114.1365241
C1730,"Yu Chun Keung Memorial College No.2, Pok Fu Lam Road",340;308;375,3,22.255883046666668,114.13803563333333
C1731,"Block 1- 7 Chi Fu Fa Yuen, Chi Fu Road",3184;503,2,22.255599005,114.1398435
C1732,Chi Fu,10000142;306;502,3,22.257400543333333,114.13951313333332
C1733,"Chi Fu Fa Yuen Tennis Court, Chi Fu Road",307;501,2,22.259057275,114.13781975
C1734,"HKU Centennial Campus, Pok Fu Lam Road",350,1,22.28434685,114.1348192
C1735,"St. Stephen's Church College, Pok Fu Lam Road",351,1,22.2852779,114.138448
C1736,"Western Street, Queen's Road West",326,1,22.28690412,114.1415528
C1737,"Mount Davis Road, Pok Fu Lam Road",331;347,2,22.278295305,114.13103674999999
C1738,"HKCCCU Pok Fu Lam Road Cemetery, Pok Fu Lam Road",332;346,2,22.27348176,114.1302912
C1739,"Queen Mary Hospital, Pok Fu Lam Road",334;345,2,22.26962577,114.1306418
C1740,"Ebenezer School, Pok Fu Lam Road",335;344,2,22.26692613,114.1325055
C1741,"Fulham Garden, Pok Fu Lam Road",1487,1,22.28004732,114.1313079
C1742,"On Lee, Mount Davis Road",3186;13051,2,22.27581139,114.1293493
C1743,"Greenvale, Mount Davis Road",3187,1,22.27447429,114.1274577
C1744,"Ocean View, Mount Davis Road",3188,1,22.27315497,114.1247316
C1745,"St. Clare's Girls' School, Mount Davis Road",3189;3193,2,22.27258521,114.1222188
C1746,"Cape Mansions, Mount Davis Road",3190;3192;677,3,22.273174589999996,114.12038803333333
C1747,"Victoria Road, Mount Davis Road",12951;3191;12950,3,22.273881443333334,114.11883853333332
C1748,"Greenery Garden, Mount Davis Road",3195,1,22.27492614,114.1285151
C1749,"Caritas Jockey Club Hostel, Victoria Road",640;646,2,22.27867936,114.1178306
C1750,"Mount Davis Path, Victoria Road",639;638,2,22.27583461,114.1175505
C1751,"Bayview Court, Victoria Road",678,1,22.27240513,114.1238296
C1752,"West Island School, Victoria Road",679;698,2,22.27321867,114.1262647
C1753,"HKCCCU Pok Fu Lam Road Cemetery, Victoria Road",12952;697;12947,3,22.272559853333334,114.12763943333334
C1754,"Serene Court, Victoria Road",644,1,22.28099223,114.1207213
C1755,"Island West Transfer Station, Victoria Road",641;645,2,22.28028714,114.1187421
C1756,"Scenic Villas, Victoria Road",681;696,2,22.27012996,114.1255478
C1757,"Sha Wan Drive, Victoria Road",682,1,22.26824305,114.12713
C1758,"Sassoon Road, Victoria Road",683;694,2,22.26668099,114.1279261
C1759,"HKU Li Ka Shing Faculty of Medicine, Victoria Road",684;12946,2,22.2671691,114.1294589
C1760,"Lower Baguio Villa, Victoria Road",685;692,2,22.26362989,114.1323222
C1761,"Upper Baguio Villa, Victoria Road",700;691,2,22.26176092,114.1337005
C1762,HARMONY ROAD,12498;10000192,2,22.265014935,114.2495682
C1763,"Fullview Garden, Siu Sai Wan Road",46;915,2,22.26357351,114.2518523
C1764,"Chong Gene Hang College, Island Eastern Corridor",48;1563,2,22.26803158,114.2376018
C1765,Causeway Bay (Moreton Terrace),481,1,22.27901462,114.1902453
C1766,"Pak Sha Lau Yue Kwong Chuen, Aberdeen Reservoir Road",531,1,22.25149752,114.1566084
C1767,"Hoy Au Lau Yue Kwong Chuen, Yue Kwong Road",532,1,22.25194921,114.1578889
C1768,"Fu Hong Society Rehabilitation Centre, Yue Kwong Road",1476,1,22.24997161,114.1589272
C1769,Felix Villas,12536,1,22.27497683,114.1179292
C1770,"Hong Kong Stadium, Eastern Hospital Road",7137,1,22.27414725,114.1883722
C1771,Caroline Hill Road,620,1,22.27557424,114.1861115
C1772,"King Fai House Yue Fai Court, Yue Kwong Road",536;12475,2,22.249930775,114.15723915000001
C1773,CAUSEWAY BAY (COTTON PATH) BUS TERMINUS,619;13171,2,22.27728538,114.18860534999999
C1774,"CAUSEWAY BAY (EASTERN HOSPITAL RD) BUS TERMINUS/<br>Tung Wah Eastern Hospital, Eastern Hospital Road",632;13127,2,22.274734145,114.18973555
C1775,"Sun Yat Sen Memorial Park, Connaught Road West",12580,1,22.2890179,114.1445119
C1776,"YING SHUN HOUSE/<br>Ying Shun House Choi Ying Estate, Choi Ha Road",13044,1,22.32676448,114.2153411
C1777,CHEERFUL COURT,13084;13108,2,22.32579787,114.2167677
C1778,"GREENWOOD TERRACE/<br>Greenwood Terrace, Hong Man Street",3248,1,22.26647018,114.2351367
C1779,"CAROLINE HILL ROAD/<br>Caroline Hill Road, Leighton Road",10004,1,22.27737136,114.1857429
C1780,"LEIGHTON CENTRE/<br>Leighton Centre, Leighton Road",10000,1,22.27746179,114.1831231
C1781,"Elegant Court, Tai Hang Road",667;670,2,22.262596885,114.19052515000001
C1782,"Happy Valley (Upper), Tai Hang Road",1535;1544;10315,3,22.26327752666667,114.1856968
C1783,"Hong Kong Tennis Centre, Wong Nai Chung Gap Road",523;10308,2,22.25910186,114.1923099
C1784,"11 Chung Hom Kok Road, Chung Hom Kok Road",3094;3108,2,22.22374526,114.2037028
C1785,Stanley Plaza,1269;10010,2,22.21996034,114.2094827
C1786,"Chun Ma House Ma Hang Estate, Cape Road",1300;1270,2,22.22217353,114.2059333
C1787,"Cypresswaver Villas, Cape Road",3104,1,22.21752263,114.2064173
C1788,"72 Chung Hom Kok Road, Chung Hom Kok Road",3098;10007;10309;3095;8066;3096;3097;3106,8,22.217230541249997,114.2048496625
C1789,"Manhattan Tower, Repulse Bay Road",650;1538,2,22.24117624,114.1892135
C1790,"Ming Wai Garden, Repulse Bay Road",652,1,22.24379501,114.1907755
C1791,"Monte Verde, Repulse Bay Road",649;1539,2,22.24600749,114.1911638
C1792,"16 Repulse Bay Road, Repulse Bay Road",1540,1,22.2495836,114.1915813
C1793,"Tai Tam Reservoir Road, Wong Nai Chung Gap Road",1536;541,2,22.257534985,114.1928579
C1794,"Royal Garden, Repulse Bay Road",648,1,22.25171471,114.1929494
C1795,"Chung Hom Kok Fire Station, Chung Hom Kok Road",1295;1275,2,22.21989822,114.2034887
C1796,"Kwun Yam Temple, Cape Road",1298;1272,2,22.21863786,114.20677645
C1797,"Lung Tan House Lung Yan Court, Cape Road",3100,1,22.22091836,114.2054287
C1798,"Koon Ma House Ma Hang Estate, Cape Road",1271,1,22.22062915,114.2066895
C1799,"The Brentwood, Repulse Bay Road",653,1,22.25299711,114.1925227
C1800,"Shiu Fai Terrace, Stubbs Road",7123;548,2,22.27023739,114.1784171
C1801,"Stubbs Road Garden, Stubbs Road",520;547,2,22.26873828,114.17971715
C1802,"Tung Shan Terrace, Stubbs Road",521;546,2,22.26823251,114.181939
C1803,"Bowen Road, Stubbs Road",1545;7117,2,22.26435374,114.18452935
C1804,"Evergreen Villa, Stubbs Road",545;1448;1472,3,22.266462503333333,114.18181929999999
C1805,Sham Wan,12533,1,22.24302751,114.1642246
C1806,"Siu Sai Wan Sports Ground, Siu Sai Wan Road",916;918,2,22.26640163,114.2484774
C1807,"Finery Park, Po Hong Road",1418;12756,2,22.323012135,114.2537816
C1808,Tiu Keng Leng Station,10242,1,22.30495172,114.2521364
C1809,"St. Stephen's College Preparatory School, Wong Ma Kok Road",448;403,2,22.21242713,114.2166386
C1810,"Regalia Bay, Wong Ma Kok Road",12538;12537,2,22.20797574,114.213466
C1811,"Nam On House Nam Shan Estate, Tai Hang Tung Road",9204;13060;13061,3,22.333310123333334,114.17148056666667
C1812,"Nam Tai House Nam Shan Estate, Tai Hang Tung Road",13059,1,22.33459851,114.1723509
C1813,"Heung To Middle School, To Yuen Street",9207;9208,2,22.33521263,114.1743699
C1814,Festival Walk,7103,1,22.33695554,114.1750785
C1815,"The HK Academy for Performing Arts, Gloucester Road",30,1,22.27967425,114.1694999
C1816,"Grantham Hospital, Wong Chuk Hang Road",528;7113,2,22.25015768,114.173217
C1817,"Wong Chuk Hang Complex for Elderly, Nam Fung Road",538;527,2,22.250686,114.17452664999999
C1818,"Nam Fung - Parker Cable Tunnel, Nam Fung Road",539;526,2,22.25428016,114.18122059999999
C1819,"Deep Water Bay Road, Nam Fung Road",540;10008,2,22.25418971,114.1849848
C1820,Hing Wah Estate,3242,1,22.26428558,114.232817
C1821,"Chai Wan Ambulance Station, Fei Tsui Road",3244;12977,2,22.26247485,114.23304429999999
C1822,"Fung Wah Estate, Fei Tsui Road",3245;3259,2,22.26100766,114.2321948
C1823,Wong Chuk Hang Station,13251,1,22.24815719,114.168124
C1824,"Gold Mine Building, Chai Wan Road",42;13038,2,22.264138355,114.2402488
C1825,"Kailey Industrial Centre, Sheung On Street",157,1,22.26707189,114.2438012
C1826,Tseung Kwan O Station,10243,1,22.30861399,114.2606013
C1827,"Tiu Keng Leng Station, King Ling Road",13024;13023,2,22.30510478,114.2531167
C1828,"Beverly Garden, Po Hong Road",12551;12553,2,22.31023823,114.26302375
C1829,"Choi Fu House Choi Ming Court, King Ling Road",8163,1,22.30816609,114.2532542
C1830,"Park Central, Po Yap Road",1706;1704,2,22.30625869,114.2572614
C1831,"Yee Ming Estate, Chi Shin Street",13300,1,22.30679703,114.2640358
C1832,"Evangel College, Chi Shin Street",13301;13306,2,22.30475705,114.2622682
C1833,"Bauhinia Garden, Tong Chun Street",13302;13305,2,22.306550039999998,114.26148810000001
C1834,"Tseung Kwan O Catholic Primary School, Tong Yin Street",8161,1,22.30878701,114.2577772
C1835,"Choi Kwai House Choi Ming Court, Choi Ming Street",8164,1,22.30664887,114.2534184
C1836,"Cheung Tat Centre, Cheung Lee Street",3247;3256,2,22.26547657,114.23579605
C1837,"Ming Wah Dai Ha Block 1, A Kung Ngam Road",3149;172;182,3,22.275917700000004,114.23089396666667
C1838,"Chai Wan Industrial Estate, Cheung Lee Street",3257;156,2,22.264649945000002,114.2366641
C1839,"Hiu Fung House Fung Wah Estate, Fung Ha Road",3269,1,22.26030363,114.2311273
C1840,"Braemar Terrace, Pak Fuk Road",903,1,22.28953296,114.2075581
C1841,A Kung Ngam Village Road,10000106;10000107,2,22.28205814,114.2320575
C1842,"Shau Kei Wan Government Primary School, A Kung Ngam Road",169;185,2,22.28102887,114.2313876
C1843,"Hong Kong Museum of the War of Resistance and Coastal Defence, Tung Hei Road",187,1,22.28278911,114.2335521
C1844,"Ming Wah Dai Ha Block B, A Kung Ngam Road",170;171;183;10319,4,22.278457385,114.231430275
C1845,"Hong Kong East Tree Team, Tung Hei Road",13056,1,22.28088486,114.2299611
C1846,"Billion Terrace, Blue Pool Road",3043;3041,2,22.263224615,114.18930270000001
C1847,"Villa Dorada, Blue Pool Road",3040,1,22.26424051,114.189914
C1848,"Old Girl Guides Cecilia Mar Venture House, Tai Tam Road",75,1,22.26325694,114.2302553
C1849,"New Bridge, Tai Tam Road",10306,1,22.2631139,114.2256467
C1850,"Sai Wan Treatment Works, Tai Tam Road",3004;3171;10003,3,22.257309433333333,114.22814123333335
C1851,"21 Shek O Road, Shek O Road",3163;12491,2,22.236884845,114.2485885
C1852,"1 Shek O Road, Shek O Road",3156;13140,2,22.23304282,114.2473837
C1853,"4 Shek O Road, Shek O Road",3154;13141,2,22.23055064,114.2467132
C1854,"Cape D'Aguilar, Cape D'Aguilar Road",12528,1,22.22128653,114.2434303
C1855,"Quarry, Shek O Road",8075;12527,2,22.22505322,114.2412206
C1856,"To Tei Wan, Shek O Road",3153;3167,2,22.22680581,114.2395918
C1857,"Lan Nai Wan, Shek O Road",8073;8074,2,22.23750783,114.2378699
C1858,"Lin Hok Sin Koon, Shek O Road",3152;3168,2,22.24354073,114.2367764
C1859,"Cape Collinson, Shek O Road",3150;12526,2,22.25642083,114.229981
C1860,"Girl Guides Cecilia Mar Venture House, Tai Tam Road",96,1,22.26411471,114.2306825
C1861,Shenzhen Bay Port,12728,1,22.50140658,113.945805
C1862,"Shek O Police Station, Shek O Road",3159;3161,2,22.23510113,114.2489562
C1863,Shek O,3160,1,22.23072935,114.25102
C1864,Ap Lei Chau Main Street,12924,1,22.24386614,114.1531851
C1865,"Tuen Mun Central Square, Hoi Wing Road",1225;1211,2,22.3808409,113.9720861
C1866,Yuet Wu Villa,12530;12704,2,22.37481316,113.9686285
C1867,"Miami Beach Towers, Wu Chui Road",1241;12872,2,22.37283677,113.9696315
C1868,"Tuen Mun Road Bus-Bus Interchange, Castle Peak Road",13103,1,22.36261265,114.0158805
C1869,Lei Tung Estate,483,1,22.24070583,114.1563674
C1870,"Victoria Road Sitting-out Area, Victoria Road",688,1,22.25985539,114.1334973
C1871,"Bisney Road, Victoria Road",695,1,22.26888397,114.1262953
C1872,"Blarney Stone Villas, Victoria Road",8022,1,22.27223254,114.1208218
C1873,"Kingston Street, Gloucester Road",12487,1,22.28255492,114.1860926
C1874,"Cathay Pacific City (East), East Coast Road",10359,1,22.29882829,113.9346688
C1875,Lam Tin (Ping Tin Street),10334,1,22.30859738,114.2369594
C1876,"JAVA ROAD MARKET/<br>Java Road Complex, Java Road",736,1,22.29220737,114.1993684
C1877,Wo Tin Estate,10000012,1,22.41280439,113.968669
C1878,"NOVO LAND, Yan Po Road",10000013;10000104;10000011,3,22.411966679999995,113.9703214
C1879,"Tsz Tin Tsuen, Yan Po Road",10000014,1,22.41413808,113.9735524
C1880,Quarry Bay (Hoi Chak Street),7133,1,22.29057999,114.2101784
C1881,"Heng Fa Chuen Playground, Chong Fu Road",12485,1,22.27408948,114.2418834
C1882,"Citybus Chong Fu Road Garage, Sheung Tat Street",13413,1,22.27286109,114.2424261
C1883,Mui Wo Ferry Pier,12000,1,22.26485089,114.0015654
C1884,Silver Mine Bay Water Treatment Works,12066,1,22.26314933,113.9980748
C1885,Nam Shan Camp Site,12006;12062,2,22.25596698,113.987451
C1886,Swire Staff Holiday House,12007;12061,2,22.25180042,113.9845172
C1887,Pui O Petrol Station,12008;12060,2,22.24750667,113.9810016
C1888,San Wai Tsuen,12010;12058,2,22.24334818,113.977389
C1889,Lo Uk Tsuen,12011;12057;12966;12683,4,22.4513418,113.9948714
C1890,Ngau Au Yuen,12012,1,22.24312538,113.9725002
C1891,San Shek Wan 3 1/4 Milestone,12013;12056,2,22.24203746,113.9691551
C1892,Ocean Park,487,1,22.24757041,114.1739543
C1893,Lai Chi Yuen,12004;12064,2,22.26077235,113.9963315
C1894,Nam Shan Sam Uk Tsuen,12005;12063,2,22.25735218,113.9904858
C1895,Lo Wai Tsuen,12009;12059,2,22.24450629,113.979182
C1896,San Shek Wan Village,12014;12055,2,22.23892769,113.9666375
C1897,YWCA Sydney Leong Holiday Lodge,12015;12054,2,22.23768796,113.9646896
C1898,San Shek Wan Roundabout,12899;12900,2,22.23669158,113.9623922
C1899,Cheung Sha Sheung Tsuen,12016;12053,2,22.23532691,113.9616085
C1900,Cheung Sha Police Headquarters,12017;12052,2,22.23393431,113.9601848
C1901,Cheung Sha Ha Tsuen,12018;12051,2,22.23491469,113.9572344
C1902,Butterfly Crest,12021;12048,2,22.23499403,113.9492608
C1903,Cheung Sha Bridge,11066;12047,2,22.23391673,113.9473711
C1904,Upper Cheung Sha Beach,12022;11042,2,22.23126269,113.9417204
C1905,Tong Fuk Beach,11067;11041,2,22.22876142,113.9357011
C1906,Tong Fuk Village,11068;11040;11102,3,22.227621533333334,113.93232756666667
C1907,Lower Wan Lung,11072;11036,2,22.22196328,113.9192823
C1908,Shui Hau Village (East),12070;11035,2,22.22186733,113.9157423
C1909,Shui Hau Village,11073;11034,2,22.22111543,113.9142791
C1910,Four-Eye Ma,11074;11033,2,22.22207559,113.910514
C1911,Shui Hau Helicopter Landing Field,11075;11032,2,22.22359818,113.9083288
C1912,Shek Pik Police Stand,11076;11031,2,22.22595626,113.8982369
C1913,Sha Tsui,11078;11030,2,22.22852608,113.8907825
C1914,Cheung Sha Fire Station,12019;12050,2,22.23682655,113.9552914
C1915,Leyburn Villas,12020;12049,2,22.23640588,113.9514605
C1916,Ma Po Ping Road Junction,11069;11039,2,22.22652248,113.930118
C1917,South Lantau Submarine Cable Station,11070;11038,2,22.22581365,113.9272094
C1918,Upper Wan Lung,11071;11037,2,22.22435028,113.9211305
C1919,Shek Pik Au W.W.O. Access Road,11079;11029,2,22.23970281,113.8941356
C1920,Sham Wat Road,10000262;11016;11028;11010;10000255;10000263,6,22.244832149999997,113.89153035000002
C1921,Fat Hwa Yuen,11009;11017,2,22.24617778,113.8890102
C1922,Sam Yuen Ching Shea,11008;11018,2,22.24666972,113.8863415
C1923,Shing Fai Orchard,11007;11019,2,22.24401994,113.8842128
C1924,Kwun Yam Monastery,11020,1,22.24232018,113.8831008
C1925,Lung Chai,11006;11021,2,22.24109791,113.8813669
C1926,Keung Shan Management Centre,11005;11022,2,22.24190659,113.8791341
C1927,Sun Fung Tsuen,11004;11023,2,22.24363678,113.8771321
C1928,Ling Yan Monastery,11003;11024,2,22.2441923,113.874764
C1929,Hang Mei,11002;11025,2,22.25053079,113.8694245
C1930,Buddhist Fat Ho Memorial College,11026,1,22.25211498,113.866695
C1931,Lung Tin Estate,11001;11027,2,22.25238274,113.8650452
C1932,Tai O,11000,1,22.25262177,113.8625514
C1933,Lai Chi Yuen Cemetery,12510,1,22.25922501,113.9935588
C1934,Mui Wo Police Station,12065,1,22.26408986,113.9992961
C1935,Ha Lang Pei,11058;11052,2,22.27866412,113.9354021
C1936,Wong Ka Wai,11059;11051,2,22.27715367,113.9338329
C1937,Shek Mun Kap Road,12042;12028,2,22.26983967,113.93435
C1938,Cemetery Area No. 18,12043;12027,2,22.26563451,113.9364335
C1939,Tung Chung Au Management Centre,12044;12026,2,22.26363133,113.93752845
C1940,Pak Kung Au,12045;12025,2,22.24807089,113.9432542
C1941,Ma Wan Sun Tsuen,10000287;11055;12036,3,22.28012853,113.9404841
C1942,Tung Chung Rural Committee Office,11056;11054,2,22.27906726,113.9393312
C1943,Lung Tseng Tau,12041;12029,2,22.27621368,113.9332911
C1944,Cheung Sha Catchwater,12046;12024,2,22.23982733,113.9572171
C1945,Tung Chung Road,12023,1,22.23801069,113.9628752
C1946,San Hoi Ting,11011;11015,2,22.24918245,113.8927099
C1947,Ngong Ping,11013,1,22.25556646,113.9028739
C1948,Ngong Ping Village,11012,1,22.25545125,113.9041741
C1949,Chek Lap Kok New Village,11085,1,22.27719236,113.9417116
C1950,Pak Mong,11089;11095,2,22.29834105,113.9674125
C1951,Government Maintenance Depot,11090;11094,2,22.30931273,113.9891747
